,2021-10-27 00:40:00,2021-10-27 00:50:00,2021-10-27 01:00:00,2021-10-27 01:10:00,2021-10-27 01:20:00,2021-10-27 01:30:00,2021-10-27 01:40:00,2021-10-27 01:50:00,2021-10-27 02:00:00,2021-10-27 02:10:00,2021-10-27 02:20:00,2021-10-27 02:30:00,2021-10-27 02:40:00,2021-10-27 02:50:00,2021-10-27 03:00:00,2021-10-27 03:10:00,2021-10-27 03:20:00,2021-10-27 03:30:00,2021-10-27 03:40:00,2021-10-27 03:50:00,2021-10-27 04:00:00,2021-10-27 04:10:00,2021-10-27 04:20:00,2021-10-27 04:30:00,2021-10-27 04:40:00
MODEM__23_IN_max,-8.630556e-05,3.2751646e-05,-4.322398e-05,-7.401366e-06,5.031295e-05,-4.7065147e-05,-4.469962e-05,-2.3267883e-05,-2.3740584e-05,0.00013480877,3.615233e-05,0.00012154057,7.3882715e-05,5.7100475e-05,9.0356065e-05,4.2440442e-05,-3.8513364e-05,5.003174e-06,-2.118369e-05,9.7366246e-05,-2.3103712e-05,-9.264895e-05,4.339436e-05,-2.7522412e-05,-7.696449e-05
MODEM__23_OUT_mean,-9.99026e-05,-0.00014596697,-0.00011437973,-0.00013573751,-2.4280946e-05,-0.00015689792,5.9856196e-05,-0.00014096884,-0.00012838382,0.00024897544,0.00014854681,0.0011213574,0.0011292062,0.0008584308,8.9553694e-05,-5.9731454e-05,7.46087e-05,1.2828023e-05,5.6467394e-05,4.5279397e-05,-0.0001509837,-0.00014943638,-0.00012912357,0.00017539067,-0.00024721466
MODEM__23_OUT_std,0.00021161095,0.00013755827,-2.7402332e-06,4.1580413e-05,-0.0001194372,-6.069059e-05,-3.2701217e-05,-3.111351e-05,-4.2954824e-05,-6.4552056e-05,-0.00016098509,-2.3911982e-05,-7.091825e-05,2.706644e-05,2.7396207e-05,-6.5772816e-05,-9.360974e-05,-7.584626e-05,-6.888715e-05,-5.7911024e-05,-6.271107e-05,-6.963855e-05,0.00043809327,-5.7348185e-05,0.00057708396
MODEM__23_OUT_min,-0.00028828025,-0.00026291245,-0.0002588681,0.00033578306,-0.0002922573,0.0007882878,-0.000305572,-0.00017147658,-0.00018243009,0.00069357234,0.0017693191,0.0013808794,0.00220858,0.0022752497,0.0008768545,0.00075325294,0.0002691919,0.0020456447,0.00043044973,0.00094565126,0.0007693126,-0.00022088093,-0.00024731903,-0.00028630826,0.0011277945
MODEM__23_OUT_max,-0.00018450507,-0.00015775279,-0.00016653865,-0.00016260118,4.9434235e-05,-0.00017006126,0.00014195032,-0.00018887475,-0.00013774188,9.281869e-05,0.00018672217,5.6360215e-05,-1.0491988e-05,-4.899645e-05,0.00022164118,-0.00013805412,0.00013375396,6.929751e-05,-0.00013030205,-0.00013861226,-0.00016529785,6.213244e-05,-0.00019899005,0.0002099348,-0.00011378143
MODEM__24_IN_mean,-3.5919325e-07,-6.115989e-05,-1.2195845e-05,-0.000121094716,-4.9216887e-05,-3.8247814e-05,-4.8600145e-05,-4.1864005e-06,-0.00013544792,-2.4626426e-05,-0.00023990417,-4.4119544e-05,-9.0383925e-05,-7.6828066e-05,6.0321803e-05,6.571393e-05,8.509292e-06,-0.00017178146,-3.0232091e-05,4.4490782e-05,9.614906e-05,-0.00013937961,-0.0003076786,-0.00011151144,-9.36308e-05
MODEM__24_IN_std,2.4237592e-05,2.2612074e-05,4.2479453e-05,-0.00012399987,0.00017150928,-6.4388725e-05,0.00028239697,-8.406553e-06,3.531971e-05,2.4993764e-05,3.6778063e-05,0.0006829368,0.00045369033,0.00013335964,-0.00017786723,-7.8962796e-05,6.5161534e-05,-0.00012468213,0.00022195053,-4.9680923e-05,7.368294e-05,4.353087e-05,-3.3746878e-06,1.375138e-05,7.5937106e-07
MODEM__24_IN_min,-0.00016278285,-0.00017124589,-0.00013350918,-0.00028062315,0.00043093297,-0.0002805114,0.0009560797,-0.00024045748,-0.00017815232,-0.00028219397,-0.00021203977,0.0005431345,0.0005095003,0.0004108003,-0.00016071663,-0.00016575035,-0.00018066334,-0.0002087932,0.0009486039,-0.00020102171,0.0008762286,-0.00015060052,-0.00021092434,-0.00035280036,-0.0002978048
MODEM__24_IN_max,-0.00022937897,-0.00026816802,6.9541755e-05,0.00023448879,0.0010955238,-0.00026810326,-0.00024842116,-0.00021916491,-0.00026172868,-0.00031616594,0.00043963292,0.0001410108,-0.00016523352,-0.00019363566,-0.00015170558,-0.00021595706,-0.00027902136,-0.00036813974,0.00015119434,-0.0003394057,-0.000117992146,0.0011321277,-0.00038238146,-0.00032268665,-0.00032556753
MODEM__24_OUT_mean,-0.0003987058,-0.00059231854,-0.00045743297,-0.00055899937,-0.00042453312,-0.0005057336,-0.0002574673,-0.00015313833,0.00046596836,-0.00031092876,-0.00056349474,0.002195608,0.0030202104,0.0028340577,0.0024178626,-0.00053487014,0.0021487828,0.0019856489,-0.00021955487,-0.00036245378,-0.00059476553,-0.00061867444,-0.0007384145,-0.0003533836,-0.00023206371
MODEM__24_OUT_std,-0.00015799409,-0.00018266586,0.0011440145,-0.00024075799,-0.0002048963,-0.00023067372,-0.0001983742,-0.00017684251,0.0011844763,-0.00023321433,-9.1314825e-05,3.9395884e-05,-4.334169e-05,-2.993148e-06,-9.421658e-05,-0.00018603318,4.725358e-05,2.225195e-05,7.823293e-05,-0.00025008534,-0.00029296722,-0.00023671961,-0.00029202335,-0.00023225002,-0.0002866655
MODEM__24_OUT_min,-0.0004326985,0.0008543414,-0.0004578324,-0.00041948,-0.0002331158,-0.00042627464,2.3892402e-05,-0.00018085969,-0.00023039363,0.00065734837,0.003027343,0.0046909195,0.0041479426,0.0041011213,0.0033764928,0.00302943,0.0029125514,0.0028946705,0.0028886714,0.0015688821,0.0008275802,0.00070299703,-0.0004893443,-1.10578585e-05,3.2517815e-05
MODEM__24_OUT_max,-0.00014701523,-0.00013169971,0.00108275,-0.00015998342,-8.3377796e-05,-0.0001444458,-0.00016206657,-0.00012836937,-0.00010887463,-0.00018508699,-0.00015219866,0.0004053016,0.00035408232,0.00037113653,0.0009921934,0.00037254833,0.00029159233,0.0006683079,0.00020807762,0.0009625832,0.00024911904,0.0003619853,-0.00010774007,-7.915574e-05,-0.00010944707
MODEM__25_IN_mean,-0.00011582946,-9.232531e-05,-8.857373e-05,-9.386634e-05,-0.00010360918,-9.595054e-05,-0.00012232421,-0.00011382756,5.638003e-05,-7.8917954e-05,0.00012007336,0.00032168673,0.00016071746,0.00012039184,0.00037964009,0.0002780553,0.00024200375,0.00015817753,0.00022145206,-5.443537e-05,0.0003532545,-8.247489e-05,-9.7733086e-05,0.00041617328,0.00014900736
MODEM__25_IN_std,-0.00016264025,-0.00011646355,-0.00013285731,-0.00019013611,-0.00011444148,-0.00011812137,-0.00012671866,-9.424702e-05,8.2292165e-05,-0.00012408251,-4.6590016e-05,0.0019392052,0.0017295147,0.0016776425,0.00014013093,-0.00014935044,-9.3054914e-05,-0.00014609218,-0.00017894061,-0.00017973821,-0.00019065947,-0.00011234521,-0.0001394338,0.00022169184,-0.00011484788
MODEM__25_IN_min,2.9773184e-05,-3.866634e-05,-6.410438e-05,-2.4879806e-05,-2.4374245e-05,-2.8643193e-05,-4.2301388e-05,-5.4601733e-05,-9.5753174e-05,-2.6725274e-05,-0.00025619418,0.00037355072,0.00043962486,1.2680599e-05,0.00012004923,-3.0571111e-06,2.7873048e-05,1.2744633e-06,0.000111943984,-4.165006e-05,-3.6080016e-06,-3.2673903e-05,1.792736e-05,3.2434407e-05,-6.545275e-05
MODEM__25_IN_max,-0.00024275166,-0.00020958147,-0.00025332294,-0.00024911482,0.00042598436,-0.00022247716,-0.00015382766,-0.0004373239,0.00039047876,-0.0002445065,-0.0002430669,0.00036899938,0.0005225152,0.00032831752,0.0005709745,0.00020108787,0.00036022425,-5.2602874e-05,0.00032595434,0.0001469592,0.0005038301,-0.0001229034,-0.0003881535,0.0002929191,-1.0452086e-06
MODEM__25_OUT_mean,-0.00014095209,-0.00012908039,-2.2920358e-05,-2.492284e-05,-5.774878e-05,-6.054576e-05,-6.2299885e-05,-1.19141805e-05,-1.10946385e-05,-3.8744827e-05,-8.526378e-05,0.0020632078,0.0020454582,0.002016469,0.00023559664,0.00013311798,0.000490037,0.0008699489,0.0010872685,0.00028779538,0.00024718532,-6.208222e-05,-2.8118779e-05,-7.280195e-05,-8.757315e-05
MODEM__25_OUT_std,-7.375669e-05,-6.907573e-05,-9.275459e-05,-8.1628714e-05,-0.000109562585,-0.000139436,-0.00012052664,0.0001866464,0.00017820651,-9.383687e-05,-0.0002311746,0.00043290592,5.2476935e-05,0.00022327635,-0.00010648839,-0.00017864116,-7.8795805e-05,-8.098365e-05,-5.371926e-05,-0.00011590754,-0.00010646781,-0.0001494268,0.0001300994,-3.2551023e-05,-5.466445e-05
MODEM__25_OUT_min,-0.00056886143,-0.00058123557,-0.000455448,-0.00049917673,-0.00051904493,-0.0005690748,-0.0008088414,-0.00061643793,-0.00020566265,-0.00060831785,0.0038758086,0.0062949383,0.003956275,0.0042705177,0.00025667253,-3.215091e-06,0.0017809916,0.0019533664,0.0015705868,-6.477628e-05,0.0016216331,-0.00059087493,-0.0002545133,-0.0005661602,-0.0006580921
MODEM__25_OUT_max,-7.972139e-06,-8.362565e-05,0.0004292449,-0.0002602935,-0.00012375691,-0.000110163535,-0.000108556924,-4.1762694e-05,-8.827381e-05,-8.840281e-05,-8.8396875e-05,0.004401101,0.003490148,0.0034856019,0.0026320356,0.0003058768,0.0027396395,0.002308456,0.0026397228,0.0026293285,0.002725381,-8.5779684e-05,-0.00012139424,-0.00012626243,-0.00013917404
MODEM__26_IN_mean,1.2262354e-06,6.9625276e-05,7.682466e-05,-1.3793791e-05,2.4652223e-05,-1.1140768e-05,-5.0237064e-05,9.516743e-05,5.1376726e-05,0.0002734121,-3.6907037e-05,0.00012138391,0.0001435857,0.00014102446,0.0001605515,0.00019202268,0.00015845225,0.00013227006,-9.66112e-07,5.3043725e-05,0.00021499702,-2.1910526e-05,2.8289156e-05,0.00022532702,0.0002462209
MODEM__26_IN_std,0.0004532433,-0.00057018775,-0.00056284055,-0.00056003605,-0.000654373,-0.0006012521,-0.00057484565,0.0001686854,-0.00072391395,-0.00021159637,0.0010591452,0.00079126825,0.0020348863,0.0017527714,0.0002962209,0.00043577966,-0.0030438288,0.0012830043,0.0010145782,-0.00021570461,0.00021117706,-5.5376382e-05,5.883615e-05,-0.00040720476,-0.00010333841
MODEM__26_IN_min,0.001353712,-0.00019442111,-0.00019969925,-0.00023445173,-0.00021559253,-0.00023964656,-0.00030776643,-0.00011295269,-0.00022684647,0.00011772798,0.0018472698,0.001725292,0.0022227417,0.0027461306,0.0013719973,0.001677068,0.0013599863,0.0016130859,0.0012911716,-0.0003316741,0.0021371408,-0.00033816622,-0.00043297952,-0.00030481393,0.0021567454
MODEM__26_IN_max,9.933279e-05,-2.2611457e-05,-1.9076617e-05,-1.6176271e-05,-2.1136313e-05,-8.026e-06,1.4781112e-06,-3.437552e-05,3.2480275e-06,-5.482834e-07,-7.795028e-05,5.0013892e-05,-4.974575e-05,-8.9211775e-05,2.3230714e-05,-4.987413e-05,-8.095132e-06,-2.5823976e-05,-2.8217524e-05,-3.1766373e-05,-3.3441593e-05,-5.5267592e-05,0.00047771545,-2.0928135e-05,3.169694e-05
MODEM__26_OUT_mean,0.0008253832,-8.359165e-05,0.00010359646,-0.00011149874,3.6051188e-05,-3.821633e-05,-8.38862e-05,-7.577472e-05,-0.00012924621,8.695754e-05,-0.00011442964,-7.773919e-06,3.0652314e-05,-1.5607457e-05,3.3794757e-05,-8.562644e-06,0.00014322206,0.00016051391,2.0147463e-05,-1.067051e-06,0.000105218816,0.0001837462,-0.00015825599,-2.0039553e-05,-2.3001427e-05
MODEM__26_OUT_std,-0.00010650842,-7.785283e-05,-0.00013400211,-0.00012160905,-7.452634e-05,-0.0001753627,-0.00021762868,-0.0002556698,-0.00022729841,-0.0001246677,0.0008758254,0.00050841435,0.0005165664,0.00047468796,-0.00017615793,0.0007703614,0.00022633451,0.0009056327,0.0003870003,-3.2305124e-05,-0.00023200003,-0.00012464027,-0.00016389131,-8.868336e-05,-0.00024376153
MODEM__26_OUT_min,-0.0011075163,-0.0017218392,-0.0012461275,-0.0015595655,-0.0013088045,-0.0015558972,-0.0022863324,-0.0016249497,-0.0015819425,-0.0014760734,0.0070906896,0.0044842563,0.006008591,0.0058525773,-0.0016594585,0.0009112411,-0.0015836749,0.0032246434,0.0032002383,-0.0015626142,0.003201526,-0.0015147524,-0.0021600013,-0.0021225219,-0.002126366
MODEM__26_OUT_max,-5.5616806e-07,-1.5299973e-05,3.9609336e-06,-8.14045e-05,-4.6973313e-05,-6.897262e-05,-0.00010112548,-0.00013026847,-1.1057267e-05,1.5101714e-05,-1.038155e-05,-0.00021342898,-0.00017884758,-0.00024576354,-0.0001696586,-0.00011809223,-0.00023275311,-9.756728e-05,-0.00024743975,-0.00010035896,-0.00016573977,-0.0002591805,-1.0043956e-05,4.4692704e-05,-2.5482874e-05
MODEM__27_IN_mean,-4.385667e-05,4.8819595e-05,6.6202454e-05,4.2191014e-06,-6.5294356e-05,-8.732467e-05,-0.00010285556,-9.958841e-05,-0.00014683382,-0.00012115703,-1.1133555e-05,0.0011774156,0.001207693,0.001182398,-9.602036e-05,-0.00010333278,9.448628e-05,-0.00014266283,-8.087357e-05,-6.3608226e-05,-5.275925e-05,-3.958839e-05,-8.177126e-05,-5.7339414e-05,-0.00013094951
MODEM__27_IN_std,-8.397168e-05,-0.00012322035,-9.489821e-05,-7.895958e-05,-7.03732e-05,-0.00012009567,-0.000112139955,-6.5033346e-05,-0.00015565185,-0.00019166687,0.0009431234,0.0006210309,0.00013624449,0.00085604074,-0.00012747491,-3.9111264e-06,-0.00013912973,-0.00015590597,-0.00012632694,-0.00012731139,7.32229e-05,-9.500922e-05,6.224507e-05,-0.00017443913,0.0013395649
MODEM__27_IN_min,-0.00030451055,-0.0002662677,-0.00030383325,-0.0002503247,-0.0002713318,-0.00032341512,-0.00036001703,-0.0003781774,-0.00025217954,-0.00022908572,0.0031261581,0.0035346826,0.0043341503,0.0035685005,-0.0003774249,0.0016535831,-0.00041486465,-0.00030516228,-0.0001790851,-0.0002320742,-0.0002416525,-0.00031067495,-0.00024305032,-0.0002856683,-0.00027223185
MODEM__27_IN_max,-3.7137816e-05,-1.3368768e-05,9.868e-05,-1.8735194e-05,-0.00014387636,-7.781144e-05,-8.868752e-05,-9.410523e-05,-0.00010382408,5.747878e-05,-4.8493897e-05,-0.00013851508,-2.1387046e-05,4.2734778e-06,-0.00022793713,-0.00010104788,-9.5956886e-05,0.0002723711,-0.00020725782,-0.00010803287,-9.4355324e-05,-0.00010368926,-7.938716e-05,-0.000109639164,0.00048807074
MODEM__27_OUT_mean,-5.9475267e-05,-7.6191995e-05,-0.00010170788,0.00076236564,-7.826047e-05,-7.513026e-05,0.00011662554,-9.159899e-05,-7.537178e-05,-7.5979566e-05,5.915199e-05,0.00014303389,0.00015019547,-3.5000427e-05,7.078984e-05,-2.6065303e-05,6.180011e-05,6.122691e-05,9.735406e-05,-1.3576328e-05,-0.000107803455,-6.14234e-05,-6.32436e-05,-2.1357228e-05,-4.774276e-05
MODEM__27_OUT_std,-0.00013825542,5.7034667e-05,-1.0442026e-06,-0.00013422966,3.8408347e-05,-0.00013965674,-6.383905e-05,-0.00012475718,-3.9913502e-05,-5.1173614e-05,0.0014064588,0.00036089768,0.0005117684,0.0008604666,-0.0001483629,-0.0001541319,-0.00015066001,-0.00016848673,-6.756086e-05,-5.542981e-05,-0.0001577654,-5.921312e-05,-6.159171e-05,-3.8599796e-05,-5.765555e-05
MODEM__27_OUT_min,-0.00011073291,-0.00011135062,-0.000102818325,-9.6018484e-05,-8.370466e-05,-6.771222e-05,-0.00010431615,-9.022552e-05,-8.118383e-05,-0.00010181437,0.001620191,0.002269647,0.0023047293,0.001970784,0.0010274961,7.599959e-05,0.00023427306,0.0008302656,-3.242289e-05,-6.755774e-05,-8.794678e-05,-0.00014462494,-7.689594e-05,-9.619207e-05,-0.000120077224
MODEM__27_OUT_max,-0.00010923937,5.595761e-05,1.1356858e-05,-8.729548e-05,3.7380214e-06,-8.5436914e-05,-4.4330528e-07,1.4412327e-05,-4.4525426e-05,5.7200938e-05,1.2595242e-05,0.00032054083,0.00024075698,0.00026963308,0.000117964926,-1.8932571e-05,2.5242593e-05,5.044851e-05,-8.877868e-07,-1.427138e-05,1.688788e-06,-9.34843e-06,2.2026157e-05,9.724058e-06,1.4449369e-05
MODEM__28_IN_mean,-0.00014476501,7.846229e-05,3.993853e-05,-0.000118673226,-0.0001928602,-5.841811e-05,0.00032714423,-0.00026374022,0.00017427196,-0.00010743874,0.00023276755,0.0011762753,0.0013791374,-0.00015872004,2.3307242e-05,-3.6111116e-05,-0.00020679653,-0.00022799146,1.9967687e-05,-4.2365344e-05,0.00068456755,-0.00020829971,-4.0514304e-05,-0.00024019457,-5.1632705e-05
MODEM__28_IN_std,-0.0001043321,-5.5052882e-05,-9.846648e-05,-6.6770954e-05,-9.06704e-05,0.0001268223,0.00033187348,-5.2418593e-05,-0.00010282756,-4.353302e-05,0.000113732,3.5313242e-05,-0.00016299178,0.00016922128,-3.127736e-05,-0.00015001674,-9.855581e-05,-2.9884544e-05,-0.00010368904,4.7615176e-05,-0.00017919151,-0.00013331677,-3.776778e-05,-7.394796e-05,-6.1692e-05
MODEM__28_IN_min,-7.4201766e-05,-8.0475744e-05,8.064543e-05,-0.00012065087,-3.4443765e-05,-0.000106275846,-0.00013441933,-4.2534903e-05,0.00020362565,-0.00013096114,0.00026250444,0.00032440558,0.00038244383,0.00013968187,0.00041036893,-4.5852248e-05,-7.656899e-05,-8.114872e-05,-1.932563e-05,5.3378284e-05,-7.0927854e-05,-4.798188e-05,-0.00011549804,-0.00013143614,-5.5664765e-05
MODEM__28_IN_max,-8.904977e-05,6.0644255e-05,0.0006999366,-0.00015584746,-0.00033104754,0.0012914833,0.0021895547,0.0024733595,0.0012552403,0.00075569627,-0.0003817578,0.00036883185,0.000905716,-0.00023226054,0.0008203428,0.0007126018,-0.0006390632,-0.00036691077,-0.00024217751,0.0008935802,-0.00045743317,-0.00074798556,-9.6452415e-05,0.0010965251,0.0017943584
MODEM__28_OUT_mean,-0.00020683906,0.0012223823,0.0010260388,-0.00018186955,-9.150466e-05,-0.00021437519,0.0006446399,-0.00028937406,0.00094530295,0.00041075368,-0.00037079744,0.0012502508,0.0010702359,0.001052186,0.00072842295,0.00013623826,-0.00021630366,0.00018583534,0.0005822836,0.00036515557,-0.00021709519,-0.0002593582,0.00012463248,-0.00031997252,-0.00025047714
MODEM__28_OUT_std,-5.6385597e-05,-0.00010579852,-6.748375e-05,3.9997616e-05,-2.1397303e-05,5.313137e-06,0.00014044641,-0.00011568902,0.00014818752,0.0002342423,5.302881e-05,0.0001460673,0.00013103195,0.0007055227,-7.909316e-05,-5.6423964e-05,-0.0003050591,0.0005645873,-6.617536e-05,0.0002821882,-8.496609e-05,-0.00013129185,0.00031871488,0.00036241568,-0.00014955031
MODEM__28_OUT_min,0.00045908274,0.0008278562,0.00075144897,0.00027085486,-0.00015328241,0.000431874,0.0009882358,-0.0005318862,0.0010642566,0.0014393291,0.0006105255,0.004013006,0.0058629196,0.0052279686,0.0009261752,0.00080286484,-0.00079101045,0.0012979989,0.0006202778,0.0008225319,-0.00077815953,-0.0007588873,0.0011196535,0.00075270125,-0.00057906663
MODEM__28_OUT_max,-0.00012675185,-5.87147e-05,-0.00019214248,0.00014157864,-0.0001398317,-9.930575e-05,-0.00020671955,-0.0002129056,-0.00018223409,-0.00024315408,-0.00018007269,0.00090083084,0.00088214123,-0.00018762342,0.00086866255,-0.00014631715,-0.00012558363,-0.00011401627,1.5637306e-05,-0.00017140116,-8.036294e-05,-0.00019547445,-0.0001834799,-0.00014409835,-0.00023293673
MODEM__32_IN_mean,-9.967642e-05,-1.23350865e-05,-2.3596791e-05,-2.9400759e-05,-3.316496e-05,-1.3075003e-05,-2.2512751e-05,2.9953697e-05,-0.00019318332,-7.8820776e-05,1.778841e-05,-0.00025848602,-0.00019470467,-0.00018941468,-0.00020199126,4.0410865e-05,1.441394e-05,-0.00014442558,-4.8452974e-05,-5.8302117e-05,5.1396106e-05,-1.8970846e-05,2.9129022e-05,6.452224e-05,5.0197905e-05
MODEM__32_IN_std,0.0010039625,0.0010648958,0.0008704492,0.0007213055,0.0016320043,0.00087852066,0.0011264597,0.001209052,-9.9313256e-05,7.27707e-05,4.9819835e-05,0.00077144883,2.2032407e-05,0.0006255632,3.0404706e-06,-0.00011839769,4.4868243e-06,-0.00016689405,-0.000130186,-0.0001329635,-0.00013525429,-0.00013130684,-0.00025023593,-6.576584e-05,-0.00018935946
MODEM__32_IN_min,0.0011937306,0.0009933525,0.0007522836,0.0008557761,0.0010570314,0.0010460671,0.00070039753,0.0012687757,-5.469404e-05,-0.00015638124,-0.00010520317,0.0004939332,0.0004577663,0.0004794224,0.0004570817,-0.00012985282,0.0004961042,1.2634575e-05,-0.00017391026,-0.00017012656,-0.0002007977,0.00026170263,-0.00022199847,-7.4639465e-05,-7.388756e-05
MODEM__32_IN_max,-0.00032189026,-0.00024660147,-0.00016908228,-0.00024461682,-0.00036751473,-0.000341936,-0.000295302,-0.00034337313,0.0012407335,0.0013366956,-0.00026265386,-0.00028217235,-0.00025339608,-0.0002948963,-0.00027215935,-0.00033357536,-0.0002738549,-0.00031056424,-0.00035388413,-0.00032723905,-0.0001661163,-0.00019981456,-0.00032042814,-0.00035781236,-0.00043960958
MODEM__32_OUT_mean,0.0031317025,0.0023472665,0.00234627,0.0021784094,0.0030446744,0.0034149191,-0.00024803652,-1.796168e-05,-0.00041632375,0.0019485896,-0.00019970759,0.0016861075,0.0022473312,0.0022715372,0.00220498,0.0003344114,0.0021941601,0.0017686294,0.0019199484,0.002567244,0.0013959444,-0.000347555,-0.0006102487,-0.00039642505,-0.0003621096
MODEM__32_OUT_std,-0.0002814433,-0.000107716296,-5.1222294e-05,-0.000106120606,1.2222497e-06,-6.101663e-05,-0.00017584264,-0.00027257798,0.00038155232,-0.00015314655,0.00029915225,0.00066217873,0.00059980294,0.00060975883,-7.530799e-05,-9.365758e-05,0.00038056346,-0.00015656206,0.00042870292,-0.00025262608,-0.00015319271,-8.868968e-05,-0.00016678525,-0.00016377479,-0.00019818742
MODEM__32_OUT_min,0.0049088676,-0.00017327841,-0.00015585215,-0.0004720426,0.0011052547,0.0010212096,-0.00045621014,-0.00012198229,-4.367092e-05,-0.00022119006,0.004537495,0.0059713027,0.0062431465,0.006365883,0.004893929,0.004578744,0.005009507,0.0045799953,0.004848412,0.0033412988,0.0030925318,-0.00084885745,-0.00056862907,-0.00015901077,-0.00033624924
MODEM__32_OUT_max,0.0020823155,0.0017108404,0.001893281,0.0013612957,0.0020246147,0.001840399,0.00090654526,0.0012479484,-0.00021895587,-0.00036621923,-0.00013913657,0.0011904935,0.0008385981,0.0009559984,0.0013492267,0.0006143393,0.00071346125,0.0013845856,0.00060727866,0.00153201,0.0008777218,0.00083906454,-0.00032918298,-0.00022773791,-0.0003633945
MODEM__33_IN_mean,0.0010450135,0.0011032389,0.0011353616,0.0013622653,0.000978808,0.0012151233,0.0011896653,0.001289961,0.0014356701,0.0013570813,0.0012836024,0.0010993234,0.0010067759,0.0010200233,0.0012319642,0.0011311707,0.0010036118,0.000944209,0.0009306707,0.0010836549,0.0011155361,0.0010606725,0.0011202017,0.0011034587,0.0011637226
MODEM__33_IN_std,-4.4356842e-05,-3.651705e-05,-8.542852e-06,-2.5723777e-05,6.8037507e-06,-2.2300035e-05,1.3859479e-05,1.0136409e-05,-2.7006006e-06,9.430428e-06,4.9356124e-05,2.5746034e-05,1.6262218e-05,-2.9305602e-05,-6.753227e-05,-7.2896124e-05,-6.0707956e-05,-4.8366765e-05,-1.40372e-05,-2.2436703e-05,-2.1271218e-05,-0.0001881943,-0.00016843788,-4.3950327e-05,-4.860338e-05
MODEM__33_IN_min,0.00015057981,0.00014584794,0.00018036716,0.00019561085,0.00023163785,0.00014498977,0.00018179731,0.0002543616,0.00013036572,0.00017316492,-0.00017879861,8.73232e-05,-2.0544996e-05,-0.00013932156,-0.0001314265,2.4372217e-05,-8.0751175e-05,-1.985368e-05,-7.778899e-07,-0.0001018426,-0.00011254632,4.028998e-05,0.00014411318,0.00030206935,0.0003332611
MODEM__33_IN_max,9.0709465e-05,6.49372e-05,0.00010388898,9.456073e-05,6.873731e-05,8.153661e-05,2.8581328e-05,6.635483e-05,0.000103518905,7.9998594e-05,0.00018086522,6.872913e-05,0.00012374845,7.4713076e-05,8.512602e-05,0.00017877892,9.061125e-05,4.7648973e-05,0.000111321424,0.0002496971,0.000100493795,8.440929e-05,9.836375e-05,7.958813e-05,7.4013886e-05
MODEM__33_OUT_mean,-2.6662708e-05,-7.457398e-05,-8.8920366e-05,-7.85062e-05,-8.147449e-05,-9.60459e-05,-0.00011171456,-7.763739e-05,-6.380494e-05,-5.798584e-05,-0.000115329945,-3.1975902e-05,-4.736407e-05,-5.3438835e-05,-4.5017092e-05,-3.0428724e-05,-4.097423e-05,-2.2860264e-05,-3.1489468e-05,-3.8341757e-05,-5.1736664e-05,-0.000115538234,-7.486317e-05,-7.0852795e-05,-8.2319006e-05
MODEM__33_OUT_std,0.0011471687,0.000870066,0.0008683499,0.00093174237,0.0010167434,0.0010319806,0.0012788962,0.0020598418,0.0009063077,0.0010434599,0.001164408,0.0027520522,0.0012646879,0.0013156505,0.0010068463,0.0012502389,0.0010967774,0.0011740226,0.00090181513,0.00089102925,0.00071965,0.0009406122,0.0007634359,0.0011809587,0.0011397392
MODEM__33_OUT_min,9.8987126e-05,0.00015029674,2.9996401e-05,3.3443943e-05,2.0546888e-05,2.9009372e-05,0.0001562671,3.4074506e-05,6.764313e-05,3.0468247e-05,-3.1078154e-05,-0.00010404241,-6.6177876e-05,-9.8001394e-05,0.00010084845,8.053875e-05,9.160771e-05,-2.9681354e-05,-1.3238657e-05,2.5459065e-05,2.126755e-05,9.777349e-05,0.00010765449,0.00010005541,0.000108713924
MODEM__33_OUT_max,0.00934998,0.011238752,0.011519257,0.011524158,0.011481701,0.0116105005,0.010736469,0.011087521,0.011377782,0.011551201,0.012162697,0.012216362,0.012384832,0.012345421,0.009709724,0.010260641,0.011103391,0.012406835,0.011431036,0.009488109,0.011022635,0.010541511,0.009719625,0.0100771785,0.009570807
MODEM__34_IN_mean,0.0040872274,0.004142922,0.0041014887,0.0041864496,0.003920731,0.003601233,0.0040543913,0.004416307,0.0041374415,0.0041450392,0.005791422,0.0061207977,0.005898019,0.0058510425,0.004785519,0.0040538604,0.004276841,0.005859879,0.006397545,0.0040770494,0.0039221914,0.0033447507,0.003697392,0.003403449,0.0036205023
MODEM__34_IN_std,0.001499596,0.0010449889,0.0010724108,0.0014939053,0.0015676417,0.0013483474,0.0014052643,0.001485508,0.0011224716,0.0011678544,0.001147114,0.0008043624,0.0007543333,0.0008145761,0.0007899784,0.0008982232,0.0010165288,0.0010487542,0.00093157537,0.0008263145,0.001679713,0.0017823919,0.0014730352,0.001314259,0.0017883135
MODEM__34_IN_min,0.0011289754,0.00074624456,0.0009512146,0.0008064619,0.0010642792,0.0007940143,0.0013744839,0.0015175408,0.0007211441,0.0006192239,0.0005488887,0.00041142642,0.0006839564,0.0006577752,0.00059999904,0.00023378676,0.0006552292,0.000804216,0.00044162286,0.0005279201,0.00061282894,0.00056855765,0.00077335647,0.0008809857,0.0006910634
