t,pre,post,drop_pct,since_prev_s,recovery_s,r1_drop,r2_ping,r3_slow,anomalous
2021-11-03 07:34:30+00:00,220.03695833333336,226.69135555555553,-0.030242179643937113,1180.0,0.0,0,0,0,0
2021-11-03 07:38:10+00:00,221.88304166666663,211.09435,0.04862332689162615,220.0,0.0,1,1,0,1
2021-11-03 07:58:30+00:00,223.220825,232.67776666666668,-0.042365857516504984,1220.0,0.0,0,0,0,0
2021-11-03 08:01:50+00:00,234.02677500000004,227.67391111111112,0.027145884862486005,200.0,0.0,0,1,0,1
2021-11-03 08:22:30+00:00,223.1081833333333,232.0938,-0.040274706792093704,1240.0,0.0,0,0,0,0
2021-11-03 08:27:50+00:00,217.10694166666667,224.39628333333337,-0.03357488991696236,320.0,0.0,0,0,0,0
2021-11-03 08:46:30+00:00,229.62920833333328,229.54524999999998,0.0003656256708050154,1120.0,0.0,0,0,0,0
2021-11-03 08:49:00+00:00,230.63678333333337,224.12277222222224,0.028243591577049528,150.0,0.0,0,1,0,1
2021-11-03 09:11:40+00:00,226.17224166666665,212.8245722222222,0.05901550670447121,1360.0,0.0,1,0,0,1
2021-11-03 09:13:40+00:00,214.3229583333333,209.16529444444444,0.02406491553213457,120.0,0.0,0,1,0,1
2021-11-03 09:34:30+00:00,221.22931666666662,229.3027777777778,-0.03649363128158883,1250.0,0.0,0,0,0,0
2021-11-03 09:37:20+00:00,229.0451333333333,219.5365666666667,0.04151394324903045,170.0,0.0,0,1,0,1
2021-11-03 09:58:30+00:00,220.75041666666667,229.54056111111115,-0.039819378722702956,1270.0,0.0,0,0,0,0
2021-11-03 10:02:10+00:00,223.67555000000002,215.63315555555556,0.03595562610416943,220.0,0.0,0,1,0,1
2021-11-03 10:22:30+00:00,229.17540833333337,236.00824444444444,-0.029814874819259776,1220.0,0.0,0,0,0,0
2021-11-03 10:24:40+00:00,237.05499999999998,229.72852222222224,0.030906236011802073,130.0,0.0,0,1,0,1
2021-11-03 10:47:40+00:00,228.86195000000006,221.6128111111111,0.031674723076024425,1380.0,0.0,0,0,0,0
2021-11-03 10:50:20+00:00,217.22045,216.36849999999998,0.003922052458688933,160.0,0.0,0,0,0,0
2021-11-03 11:34:30+00:00,216.88595,223.2526722222222,-0.02935516211272419,2650.0,0.0,0,0,0,0
2021-11-03 11:38:50+00:00,214.212075,211.3784277777778,0.013228232919279631,260.0,0.0,0,0,0,0
2021-11-03 11:58:30+00:00,223.47429166666666,233.08742222222224,-0.04301671786880296,1180.0,0.0,0,0,0,0
2021-11-03 12:01:10+00:00,235.09861666666663,227.4782555555556,0.032413466396169946,160.0,0.0,0,1,0,1
2021-11-03 12:22:40+00:00,218.10680833333333,223.95768333333334,-0.026825732973260016,1290.0,0.0,0,0,0,0
2021-11-03 12:26:40+00:00,216.96693333333334,211.68306666666666,0.02435332695857809,240.0,0.0,0,0,0,0
2021-11-03 12:46:20+00:00,225.578475,234.3248111111111,-0.0387729197615646,1180.0,0.0,0,0,0,0
2021-11-03 12:49:10+00:00,236.80459166666665,227.70777777777778,0.03841485431031602,170.0,0.0,0,1,0,1
2021-11-03 13:10:30+00:00,219.6411166666667,219.91638333333333,-0.0012532565434202217,1280.0,0.0,0,0,0,0
2021-11-03 13:38:20+00:00,221.7513833333334,212.57960000000003,0.04136065893012481,1670.0,0.0,0,0,0,0
2021-11-03 13:58:30+00:00,222.8389083333333,231.2161833333333,-0.037593412490914115,1210.0,0.0,0,0,0,0
2021-11-03 14:01:10+00:00,231.3999583333334,224.06065555555554,0.0317169580782963,160.0,0.0,0,1,0,1
2021-11-03 14:22:30+00:00,225.2725,232.8370222222222,-0.033579430344237285,1280.0,0.0,0,0,0,0
2021-11-03 14:25:20+00:00,232.2485916666666,222.37579999999997,0.042509586800149504,170.0,0.0,1,1,0,1
2021-11-03 15:10:40+00:00,217.23806666666667,221.69973888888893,-0.020538169440940193,2720.0,0.0,0,0,0,0
2021-11-03 15:13:20+00:00,220.4284916666667,211.68017777777777,0.03968776369489559,160.0,0.0,0,1,0,1
2021-11-03 15:34:30+00:00,216.07683333333338,223.13870000000003,-0.03268220177853392,1270.0,0.0,0,0,0,0
2021-11-03 15:37:10+00:00,223.34095833333333,217.05758333333335,0.02813355439543752,160.0,0.0,0,1,0,1
2021-11-03 15:50:20+00:00,209.2763583333333,197.73298333333332,0.05515852383867363,790.0,0.0,1,0,0,1
2021-11-03 15:51:50+00:00,197.81029166666667,205.53861666666666,-0.039069377709745806,90.0,0.0,0,0,0,0
2021-11-03 15:58:30+00:00,217.94374166666668,226.84668333333335,-0.04084972387178356,400.0,0.0,0,0,0,0
2021-11-03 16:02:50+00:00,216.83542500000001,214.46881666666667,0.010914306706726292,260.0,0.0,0,0,0,0
2021-11-03 16:22:30+00:00,223.00497500000003,232.33850555555557,-0.041853463383745314,1180.0,0.0,0,0,0,0
2021-11-03 16:24:30+00:00,234.02569166666663,223.18157777777776,0.04633727951687728,120.0,0.0,1,1,0,1
2021-11-03 16:46:30+00:00,216.60931666666667,226.70435555555554,-0.04660482311766768,1320.0,0.0,0,0,0,0
2021-11-03 16:50:40+00:00,211.6382083333333,210.76298888888883,0.004135451019628671,250.0,0.0,0,0,0,0
2021-11-03 17:10:30+00:00,222.03099166666672,226.51103888888892,-0.02017757606085935,1190.0,0.0,0,0,0,0
2021-11-03 17:12:10+00:00,226.41585,223.97317222222225,0.010788457512041494,100.0,0.0,0,1,0,1
2021-11-03 17:34:30+00:00,215.0757,225.09399444444446,-0.04658031774135549,1340.0,0.0,0,0,0,0
2021-11-03 17:38:50+00:00,213.64525833333335,210.745,0.013575112108541641,260.0,0.0,0,0,0,0
2021-11-03 17:58:30+00:00,214.88194166666668,226.5780388888889,-0.05443034036040901,1180.0,0.0,0,0,0,0
2021-11-03 18:00:50+00:00,227.72192500000003,222.59407777777778,0.022518021583658416,140.0,0.0,0,1,0,1
2021-11-03 18:22:20+00:00,213.26594999999998,224.41650555555555,-0.05228474379316329,1290.0,0.0,0,0,0,0
2021-11-03 18:27:00+00:00,218.6602916666667,209.14055555555558,0.0435366478227484,280.0,0.0,1,0,0,1
2021-11-03 18:46:30+00:00,221.75257499999998,231.88330000000002,-0.04568481335560609,1170.0,0.0,0,0,0,0
2021-11-03 18:49:20+00:00,231.46524166666666,224.57266666666666,0.029778013106287457,170.0,0.0,0,1,0,1
2021-11-03 19:10:30+00:00,218.4771916666667,227.55278333333334,-0.041540224851083676,1270.0,0.0,0,0,0,0
2021-11-03 19:14:30+00:00,218.77987499999998,213.69163888888886,0.023257331649499825,240.0,0.0,0,0,0,0
2021-11-03 19:34:30+00:00,220.25559166666665,218.51267777777778,0.007913142525464592,1200.0,0.0,0,0,0,0
2021-11-03 19:37:20+00:00,215.29679166666668,206.38992777777779,0.04137016543506578,170.0,0.0,0,1,0,1
2021-11-03 19:58:30+00:00,224.19084166666667,229.65101666666664,-0.024355031451812417,1270.0,0.0,0,0,0,0
2021-11-03 20:01:00+00:00,230.45971666666665,223.59205000000003,0.029799857285253493,150.0,0.0,0,1,0,1
2021-11-03 20:15:20+00:00,213.323625,205.57044444444443,0.03634468782140543,860.0,0.0,0,0,0,0
2021-11-03 20:16:20+00:00,203.57901666666666,210.0074111111111,-0.031576900948343235,60.0,0.0,0,0,0,0
2021-11-03 20:22:30+00:00,220.91401666666673,232.35062222222228,-0.051769488093695984,370.0,0.0,0,0,0,0
2021-11-03 20:26:00+00:00,228.1398166666667,223.03916111111113,0.02235758593164862,210.0,0.0,0,1,0,1
2021-11-03 20:46:30+00:00,222.030575,221.93741666666668,0.00041957434616075195,1230.0,0.0,0,0,0,0
2021-11-03 20:48:40+00:00,223.04290833333334,214.70417777777777,0.03738621692958513,130.0,0.0,0,1,0,1
2021-11-03 21:10:30+00:00,220.72975,224.84630555555557,-0.018649754079618077,1310.0,0.0,0,0,0,0
2021-11-03 21:13:30+00:00,221.35210000000004,213.15314444444442,0.03704033327696287,180.0,0.0,0,1,0,1
2021-11-03 21:34:30+00:00,217.6509666666667,223.8604611111111,-0.028529597361973896,1260.0,0.0,0,0,0,0
2021-11-03 21:37:00+00:00,225.16220833333333,214.42549444444447,0.04768435150979721,150.0,0.0,1,1,0,1
2021-11-03 21:58:30+00:00,213.14012499999998,224.54545555555558,-0.05351094992346277,1290.0,0.0,0,0,0,0
2021-11-03 22:03:30+00:00,214.50343333333333,214.82445,-0.0014965572423627689,300.0,0.0,0,0,0,0
2021-11-03 22:22:10+00:00,227.9704166666667,223.5318111111111,0.019470094499347376,1120.0,0.0,0,0,0,0
2021-11-03 22:23:50+00:00,224.04981666666666,222.69769444444444,0.006034917780066118,100.0,0.0,0,0,0,0
2021-11-03 22:46:30+00:00,222.06309166666668,230.31493888888892,-0.03715992225582844,1360.0,0.0,0,0,0,0
2021-11-03 22:49:30+00:00,227.37545833333334,218.3001111111111,0.039913486216783076,180.0,0.0,0,1,0,1
2021-11-03 23:36:20+00:00,222.55459166666662,210.8143833333333,0.05275203825458404,2810.0,0.0,1,0,0,1
2021-11-03 23:37:50+00:00,215.31627500000002,209.48316666666668,0.027090884482992947,90.0,0.0,0,1,0,1
2021-11-03 23:58:30+00:00,222.21030000000005,229.7402888888889,-0.033886768025104375,1240.0,0.0,0,0,0,0
2021-11-04 00:01:00+00:00,230.22430000000006,223.92363888888892,0.027367489492252286,150.0,0.0,0,1,0,1
2021-11-04 00:22:30+00:00,222.41579166666668,228.59814444444444,-0.027796375119996983,1290.0,0.0,0,0,0,0
2021-11-04 00:26:20+00:00,222.32707499999995,219.30204444444445,0.013606217576314103,230.0,0.0,0,1,0,1
2021-11-04 00:46:10+00:00,219.88305833333334,229.46056666666664,-0.04355728179300747,1190.0,0.0,0,0,0,0
2021-11-04 00:50:00+00:00,227.48334166666663,226.12980555555558,0.0059500449623885125,230.0,0.0,0,0,0,0
2021-11-04 01:11:20+00:00,217.32045833333333,214.81726111111115,0.011518460992672383,1280.0,0.0,0,0,0,0
2021-11-04 01:13:40+00:00,215.5874,204.80307777777776,0.05002297083327803,140.0,10.0,1,1,0,1
2021-11-04 01:35:30+00:00,219.7919416666667,219.22555,0.0025769446430646895,1310.0,0.0,0,0,0,0
2021-11-04 01:37:20+00:00,222.5555333333333,212.26541666666665,0.046236175360576594,110.0,0.0,1,1,0,1
2021-11-04 01:59:30+00:00,228.185975,228.20027222222222,-6.265600776827455e-05,1330.0,0.0,0,0,0,0
2021-11-04 02:01:10+00:00,231.66221666666664,223.1777666666667,0.03662422868122686,100.0,0.0,0,1,0,1
2021-11-04 02:23:20+00:00,225.4938083333333,229.45095000000003,-0.017548781919622093,1330.0,0.0,0,0,0,0
2021-11-04 02:26:20+00:00,227.34446666666668,219.88732777777778,0.03280105734802236,180.0,0.0,0,1,0,1
2021-11-04 03:11:40+00:00,223.79860833333336,218.01465555555555,0.025844453729412804,2720.0,0.0,0,0,0,0
2021-11-04 03:14:00+00:00,217.66460833333335,213.6352611111111,0.018511724313268543,140.0,0.0,0,1,0,1
2021-11-04 03:35:40+00:00,217.3067583333333,218.18011111111113,-0.00401898580824699,1300.0,0.0,0,0,0,0
2021-11-04 03:37:20+00:00,220.31224166666664,216.74213333333333,0.016204766046250384,100.0,0.0,0,1,0,1
2021-11-04 03:48:10+00:00,204.78209166666667,196.66278333333332,0.039648527208861244,650.0,0.0,0,0,0,0
2021-11-04 03:50:20+00:00,192.14446666666666,206.31185000000002,-0.07373297591707921,130.0,0.0,0,0,0,0
2021-11-04 03:59:20+00:00,222.34349166666667,220.61030555555553,0.00779508362542718,540.0,0.0,0,0,0,0
2021-11-04 04:01:40+00:00,219.63615833333336,217.9799833333333,0.007540538919309152,140.0,0.0,0,0,0,0
2021-11-04 04:47:50+00:00,223.92361666666667,217.87796111111115,0.026998740220220304,2770.0,0.0,0,0,0,0
2021-11-04 04:50:10+00:00,219.65943333333334,208.01241111111113,0.05302309145334014,140.0,0.0,1,1,0,1
2021-11-04 05:59:10+00:00,220.3868583333333,224.87983888888888,-0.020386789800143138,4140.0,0.0,0,0,0,0
2021-11-04 06:00:30+00:00,225.01558333333335,223.35178333333334,0.007394154552999517,80.0,0.0,0,0,0,0
2021-11-04 06:22:30+00:00,213.612075,222.91711111111113,-0.043560440631041676,1320.0,0.0,0,0,0,0
2021-11-04 06:26:10+00:00,210.92566666666667,210.6546277777778,0.0012849971896365458,220.0,0.0,0,0,0,0
2021-11-04 07:35:00+00:00,212.7146,219.78844444444442,-0.03325509600396227,4130.0,0.0,0,0,0,0
2021-11-04 07:37:00+00:00,222.36127499999998,212.94479444444445,0.04234766397861104,120.0,0.0,1,1,0,1
2021-11-04 07:58:30+00:00,217.5639083333334,229.44601111111115,-0.0546143101987899,1290.0,0.0,0,0,0,0
2021-11-04 08:01:00+00:00,230.42276666666672,223.03455,0.0320637442798985,150.0,0.0,0,1,0,1
2021-11-04 08:22:30+00:00,226.1734416666667,233.3194277777778,-0.031595160149894316,1290.0,0.0,0,0,0,0
2021-11-04 08:26:00+00:00,226.4979083333333,224.0784277777778,0.010682132004481025,210.0,0.0,0,1,0,1
2021-11-04 08:46:30+00:00,228.84925833333338,232.37851666666666,-0.015421759978757226,1230.0,0.0,0,0,0,0
2021-11-04 08:48:50+00:00,232.794725,228.0712777777778,0.020290181498838537,140.0,0.0,0,1,0,1
2021-11-04 09:10:30+00:00,221.57749166666667,231.55688888888892,-0.04503795555748459,1300.0,0.0,0,0,0,0
2021-11-04 09:14:00+00:00,225.30894166666667,209.8264,0.06871694284362806,210.0,0.0,1,1,0,1
2021-11-04 09:22:50+00:00,207.7430916666667,181.84843333333333,0.12464750632903124,530.0,0.0,1,0,0,1
2021-11-04 09:27:40+00:00,179.73462500000002,210.67129444444444,-0.1721241493921631,290.0,0.0,0,0,0,0
2021-11-04 09:34:30+00:00,205.36426666666662,227.36018333333334,-0.10710683520404744,410.0,0.0,0,0,0,0
2021-11-04 09:37:20+00:00,226.20973333333336,213.05917222222226,0.0581343734300459,170.0,0.0,1,1,0,1
2021-11-04 09:48:40+00:00,206.48446666666666,202.25416111111113,0.02048728228251971,680.0,0.0,0,0,0,0
2021-11-04 09:49:40+00:00,200.54377499999998,208.18155555555552,-0.038085353462382655,60.0,0.0,0,0,0,0
2021-11-04 09:58:30+00:00,218.98555,229.7047388888889,-0.0489492977453942,530.0,0.0,0,0,0,0
2021-11-04 10:10:20+00:00,182.5302916666667,217.27854444444446,-0.19036978717611625,710.0,0.0,0,0,0,0
2021-11-04 10:22:30+00:00,224.90695833333334,235.2821555555555,-0.04613106370344108,730.0,0.0,0,0,0,0
2021-11-04 10:25:10+00:00,236.721,230.99584444444443,0.024185245734664747,160.0,0.0,0,1,0,1
2021-11-04 10:46:30+00:00,222.53192499999997,227.08655,-0.02046728800822631,1280.0,0.0,0,0,0,0
2021-11-04 10:49:10+00:00,226.25524999999996,215.08974444444445,0.04934915567950584,160.0,0.0,1,1,0,1
2021-11-04 11:10:50+00:00,224.55322500000003,232.87952222222222,-0.0370793927462952,1300.0,0.0,0,0,0,0
2021-11-04 11:13:20+00:00,233.24471666666668,225.1373555555556,0.034759034318009585,150.0,0.0,0,1,0,1
2021-11-04 11:34:30+00:00,217.837075,229.8631611111111,-0.05520679209960523,1270.0,0.0,0,0,0,0
2021-11-04 11:39:00+00:00,215.14071666666663,213.87731666666664,0.005872435583439414,270.0,0.0,0,0,0,0
2021-11-04 11:58:20+00:00,225.86738333333332,234.63914999999997,-0.038835915736099645,1160.0,0.0,0,0,0,0
2021-11-04 12:02:40+00:00,233.7234333333333,221.78396111111113,0.05108376191442584,260.0,0.0,1,0,0,1
2021-11-04 12:22:30+00:00,220.25763333333336,230.97001666666665,-0.04863569616732144,1190.0,0.0,0,0,0,0
2021-11-04 12:26:50+00:00,220.705975,216.28886666666665,0.02001354214961034,260.0,0.0,0,0,0,0
2021-11-04 12:30:20+00:00,216.49580833333331,204.64426666666665,0.05474259182154295,210.0,0.0,1,1,0,1
2021-11-04 12:35:10+00:00,211.75277499999996,218.83396111111108,-0.03344081847858251,290.0,0.0,0,0,0,0
2021-11-04 12:46:30+00:00,227.42819166666666,234.04722777777775,-0.02910385059391568,680.0,0.0,0,0,0,0
2021-11-04 12:49:40+00:00,232.26042499999997,229.9908166666667,0.009771825455556112,190.0,0.0,0,0,0,0
2021-11-04 13:10:30+00:00,221.34165,229.21043888888892,-0.0355504212103277,1250.0,0.0,0,0,0,0
2021-11-04 13:14:50+00:00,214.9069333333333,214.56859444444444,0.0015743507370424702,260.0,0.0,0,0,0,0
2021-11-04 13:34:30+00:00,218.03085,219.10557777777777,-0.004929246378564231,1180.0,0.0,0,0,0,0
2021-11-04 13:36:50+00:00,219.29585,212.25740000000002,0.03209568261323679,140.0,0.0,0,1,0,1
2021-11-04 13:58:30+00:00,221.11275833333335,238.05230555555556,-0.07661044685935943,1300.0,0.0,0,0,0,0
2021-11-04 14:02:00+00:00,235.55210000000002,227.69000555555556,0.033377305676512606,210.0,0.0,0,1,0,1
2021-11-04 14:22:30+00:00,227.47778333333335,234.95818333333332,-0.03288409043901492,1230.0,0.0,0,0,0,0
2021-11-04 14:27:20+00:00,226.5130333333333,226.50924444444445,1.6727023752701287e-05,290.0,0.0,0,0,0,0
2021-11-04 14:33:30+00:00,227.67237499999996,214.3689944444444,0.05843212447516108,370.0,0.0,1,0,0,1
2021-11-04 14:34:30+00:00,220.16599166666663,215.3550888888889,0.021851252963089228,60.0,0.0,0,1,0,1
2021-11-04 14:46:30+00:00,227.4549166666666,231.814,-0.01916460368153567,720.0,0.0,0,0,0,0
2021-11-04 14:48:40+00:00,234.7632166666667,223.4778777777778,0.048071154626035895,130.0,0.0,1,1,0,1
2021-11-04 15:10:30+00:00,212.85833333333335,223.6369722222222,-0.05063761761213099,1310.0,0.0,0,0,0,0
2021-11-04 15:13:00+00:00,224.92018333333337,213.7752777777778,0.04955049115818448,150.0,0.0,1,1,0,1
2021-11-04 15:35:10+00:00,216.8788916666667,210.98284444444445,0.027185897054860533,1330.0,0.0,0,0,0,0
2021-11-04 15:36:50+00:00,214.6323166666667,211.60975,0.014082532927046967,100.0,0.0,0,1,0,1
2021-11-04 15:58:30+00:00,209.99585833333336,225.67362222222224,-0.07465749093014512,1300.0,0.0,0,0,0,0
2021-11-04 16:02:40+00:00,220.33473333333333,211.85623333333334,0.03848008832621637,250.0,0.0,0,0,0,0
2021-11-04 16:23:30+00:00,230.49581666666666,231.81340555555556,-0.005716324521387509,1250.0,0.0,0,0,0,0
2021-11-04 16:25:10+00:00,232.96872499999998,229.40276111111112,0.015306620615659289,100.0,0.0,0,1,0,1
2021-11-04 16:46:30+00:00,219.173625,227.18399444444444,-0.03654805382921622,1280.0,0.0,0,0,0,0
2021-11-04 16:49:30+00:00,225.17599999999996,213.12545,0.053516138487227596,180.0,0.0,1,1,0,1
2021-11-04 16:50:50+00:00,220.75165833333335,210.2944388888889,0.04737096664820582,80.0,0.0,1,1,0,1
2021-11-04 16:52:00+00:00,212.45554166666668,212.3847222222222,0.0003333377133348396,70.0,0.0,0,0,0,0
2021-11-04 17:09:00+00:00,218.29444166666667,212.7686944444444,0.025313274951178202,1020.0,0.0,0,0,0,0
2021-11-04 17:14:10+00:00,228.39250833333335,216.01548333333335,0.0541919044994945,310.0,0.0,1,0,0,1
2021-11-04 17:35:20+00:00,223.87850000000003,223.3055333333333,0.002559275082988004,1270.0,0.0,0,0,0,0
2021-11-04 17:39:50+00:00,210.21736666666663,212.81584444444445,-0.012360909181676316,270.0,0.0,0,0,0,0
2021-11-04 17:43:10+00:00,214.92708333333334,205.85017222222223,0.04223251425709626,200.0,0.0,1,1,0,1
2021-11-04 17:44:10+00:00,208.00958333333335,207.23487777777777,0.0037243743443980005,60.0,0.0,0,0,0,0
2021-11-04 17:59:10+00:00,220.72777499999998,225.97169444444444,-0.023757406354703022,900.0,0.0,0,0,0,0
2021-11-04 18:01:20+00:00,229.34545833333337,218.5701,0.04698309010188613,130.0,0.0,1,1,0,1
2021-11-04 18:23:20+00:00,216.27852499999997,219.51927222222224,-0.014984137802041457,1320.0,0.0,0,0,0,0
2021-11-04 18:27:20+00:00,210.58614166666663,211.87303888888889,-0.006111025217695757,240.0,0.0,0,0,0,0
2021-11-04 18:46:30+00:00,219.93469999999994,229.37676666666664,-0.042931227617409654,1150.0,0.0,0,0,0,0
2021-11-04 18:49:10+00:00,229.62905833333335,228.09500555555556,0.006680569039964147,160.0,0.0,0,0,0,0
2021-11-04 19:11:30+00:00,220.386125,216.72000555555556,0.016634983007412257,1340.0,0.0,0,0,0,0
2021-11-04 19:13:10+00:00,221.11407499999999,208.84395555555554,0.0554922586653267,100.0,0.0,1,1,0,1
2021-11-04 19:35:20+00:00,219.32156666666666,223.76187777777778,-0.02024566566159763,1330.0,0.0,0,0,0,0
2021-11-04 19:39:10+00:00,221.1582083333333,216.50184444444446,0.02105444751058346,230.0,0.0,0,1,0,1
2021-11-04 19:58:30+00:00,225.3868,237.66955000000002,-0.054496314779747625,1160.0,0.0,0,0,0,0
2021-11-04 20:04:10+00:00,227.67697499999997,224.7405666666667,0.012897256445599192,340.0,0.0,0,0,0,0
2021-11-04 20:22:30+00:00,218.09225,236.6346333333333,-0.08502082643162838,1100.0,0.0,0,0,0,0
2021-11-04 20:29:00+00:00,215.27210000000002,226.9528611111111,-0.054260450430460246,390.0,0.0,0,0,0,0
2021-11-04 20:47:20+00:00,232.69025833333333,231.55824444444443,0.004864895922145887,1100.0,0.0,0,0,0,0
2021-11-04 20:50:50+00:00,225.26040833333332,224.99815555555557,0.0011642204669613885,210.0,0.0,0,0,0,0
2021-11-04 21:11:40+00:00,228.50072499999996,218.1208111111111,0.04542617485738335,1250.0,0.0,1,0,0,1
2021-11-04 21:13:30+00:00,221.21663333333333,216.5,0.021321332226524863,110.0,0.0,0,1,0,1
